SK_ID_CURR,TARGET
102975,0.22651486818330063
102979,0.3304117045030554
102982,0.09256588723757957
102987,0.4013141014230755
102989,0.28469358961474545
102995,0.35832412286304005
102996,0.1598166537871424
103000,0.32108638048907334
103001,0.3434517992067231
103004,0.3423117405165939
103010,0.18113598803315653
103025,0.6554289430056486
103029,0.16131215200030377
103046,0.46700667660573614
103056,0.34488457524942134
103062,0.5004464507493166
103078,0.12338925302049879
103083,0.12311142518382055
103092,0.2724357252514026
103096,0.3770396939361008
103097,0.6043382742813631
103102,0.6431202844340254
103112,0.3102983668456278
103132,0.3188460075446898
103144,0.554382632418349
103145,0.4272646669508201
103146,0.14772993107122412
103147,0.36663772110063564
103158,0.15802623748975836
103171,0.4581154186998809
103173,0.18660338346088046
103184,0.18880372001275117
103195,0.6351162421506877
103196,0.21921166275123866
103206,0.14224065735983124
103230,0.665963680084047
103231,0.6067795570438791
103232,0.2977990745627408
103239,0.3917017228783859
103240,0.6164799261970293
103243,0.21490237648410185
103252,0.3712151673304439
103258,0.21131169442085287
103259,0.5712916580760437
103279,0.17256533452218115
103280,0.05538786870419124
103286,0.15767810051350878
103287,0.8700490911901685
103290,0.11684409634283692
103298,0.29417213136583414
103315,0.09854182204462686
103319,0.35970285220257103
103334,0.4888951375788664
103336,0.28394583385565275
103345,0.2651300774814034
103368,0.18632017705735887
103371,0.66627995300124
103377,0.2622646302683311
103398,0.18674823683944106
103404,0.3687951913582451
103408,0.697933850515951
103410,0.35609110167278385
103418,0.11112889013759134
103420,0.7025607686109583
103432,0.4479347511719935
103433,0.17226963275201496
103436,0.1201504015060556
103440,0.2259723926895361
103453,0.4234584858063776
103459,0.26145325767512845
103460,0.31391723576473873
103461,0.11809204224528336
103462,0.32723507279620384
103473,0.4721934798845503
103474,0.13255650320921247
103475,0.7365921144274343
103478,0.7022613608929524
103480,0.4854158009452402
103484,0.14867930566297455
103494,0.43366186445811084
103513,0.24801970219415956
103515,0.4457262881422281
103516,0.6177382657303443
103525,0.4350888001313758
103541,0.7430869347562779
103544,0.1660660086935102
103562,0.7382984933997061
103570,0.7665077540529731
103572,0.6576804050026838
103574,0.24106131731331146
103575,0.32460406097005917
103591,0.47439836419475234
103594,0.3165190045074054
103609,0.2103208213018434
103613,0.38856425691471574
103614,0.16932880957997484
103615,0.1600631592613999
103624,0.27358231025212276
103625,0.6174615855220064
103628,0.7767639062763217
103629,0.12127566577311759
103647,0.251395331700227
103648,0.29866837238276855
103651,0.2907192864408932
103658,0.10664743558388756
103668,0.32195955474639004
103669,0.1926791682960706
103676,0.3454181234804496
103682,0.39022606102026175
103683,0.18995633358387282
103689,0.15881467617092987
103725,0.2211059124531486
103733,0.49126964673929563
103744,0.15833591567986133
103762,0.4390883441280221
103771,0.7779831476149202
103773,0.0748681097499002
103783,0.2918637797785853
103784,0.30903808624754825
103808,0.13760858056958164
103812,0.5443095181676357
103813,0.5117579225866453
103814,0.2980827735244766
103818,0.7119888237617131
103824,0.18103808585181802
103828,0.18640211526273148
103830,0.8019056266188563
103840,0.08924423318656009
103842,0.5316233975886823
103847,0.5939569154528199
103848,0.2840823143799949
103851,0.1165248596771214
103854,0.5953948364481211
103857,0.6376786812506884
103861,0.11200617891907737
103862,0.42097331827144774
103865,0.4864823328847352
103870,0.07421066977289408
103876,0.2475027840308912
103891,0.830999755054886
103908,0.3932939791368326
103914,0.4875905555707626
103918,0.39717251834720835
103940,0.18350582602486143
103963,0.4615355264614691
103966,0.5275117559164697
103971,0.6957333584424843
103980,0.648298889226432
103984,0.4560419739136268
103985,0.24922935706751026
103998,0.7025484165455093
104019,0.1803264337406033
104026,0.2725171920112926
104035,0.49187574013293733
104044,0.3019623470454784
104045,0.27358940231697065
104047,0.7647157261330392
104051,0.27681957052770284
104058,0.2997483776732754
104063,0.13350612519960442
104066,0.5926272396573329
104087,0.14591571016012772
104089,0.28907870786447193
104095,0.16886258894892142
104098,0.4893942860254369
104104,0.17780628400655218
104110,0.7743493960069326
104120,0.37426424579880657
104122,0.14640085370625353
104131,0.1349444962147391
104132,0.3046104359326284
104135,0.3095007957735284
104136,0.2882754541252739
104149,0.40405726621742694
104150,0.3676628701152435
104156,0.7389465427431932
104165,0.5019779423547259
104175,0.14231513821109756
104179,0.4765071239191126
104184,0.593618193938065
104206,0.11872404587101223
104216,0.8189999183320136
104230,0.6040540078819978
104257,0.17071943297089928
104272,0.14267354587624181
104273,0.45064948424591555
104278,0.2091518619634301
104294,0.568807868811067
104295,0.18899650892159714
104297,0.17959169360306096
104298,0.3992384936657548
104308,0.31325989651325975
104318,0.1611366319773519
104319,0.5141392320496636
104320,0.6440040453697315
104327,0.580007112586731
104334,0.4243605332106382
104344,0.4033247814377972
104350,0.2725963367315973
104351,0.56318068460863
104354,0.1948307707123621
104369,0.4188281183957071
104376,0.41998038445928976
104381,0.163239509322859
104384,0.3546625193752866
104391,0.23361522866491596
104394,0.1929586940760413
104398,0.7281713557923984
104402,0.09148308290839846
104408,0.4966012290721817
104409,0.19614680961597863
104410,0.7623170906178376
104412,0.36872116541037353
104417,0.44315585794753676
104424,0.3882903149818395
104426,0.3400322781723262
104435,0.4505018584245216
104445,0.22278545783670445
104458,0.1180861286640473
104460,0.39305407564653155
104466,0.17454119535452747
104472,0.4820584980495669
104473,0.44566838966474864
104479,0.16812181188030378
104480,0.14406506608147024
104482,0.5161686205219226
104499,0.1320856767409897
104501,0.11516200452089961
104502,0.1685943451993966
104506,0.5552982703336992
104510,0.09521328279654387
104512,0.3164676028675857
104520,0.6468033099594812
104528,0.35242730331742994
104529,0.12748478258935567
104541,0.27722242563111893
104578,0.27056069381182624
104584,0.2999892844878391
104588,0.39831320839383544
104602,0.6685893295556016
104610,0.15348735069459055
104611,0.7125706540646819
104618,0.3741804640955445
104620,0.3621211811614672
104622,0.14329446131753495
104624,0.22320123999358915
104625,0.5356697157067629
104634,0.39588279955608735
104639,0.4241076709072297
104646,0.2177033208292826
104647,0.2585577027584563
104652,0.17454381432359123
104670,0.544056764584288
104677,0.15278816669932238
104685,0.4970188384289216
104691,0.25058667744685303
104696,0.48587011956224013
104699,0.1507109284873988
104712,0.469241967679778
104714,0.1879830366768798
104717,0.44766717995051536
104718,0.09364274800082067
104740,0.3345083163874425
104741,0.2117939856918295
104743,0.05439008523174324
104744,0.22759488641835768
104747,0.37860216657089907
104767,0.2849667691143379
104772,0.7951331515475664
104776,0.7420449593713594
104779,0.15671758523853618
104814,0.1680876143252581
104815,0.17989393004349644
104830,0.48924166412091424
104831,0.5608105656304858
104833,0.37949222534379
104839,0.15481719144961326
104840,0.22428770986635344
104860,0.39952810450686327
104861,0.16995278372874828
104866,0.3146361505145637
104870,0.20629703425192866
104877,0.4477702256723833
104878,0.12584727928378842
104879,0.21252395916787947
104880,0.32203451938208505
104899,0.39886565385594314
104906,0.20498692881154185
104907,0.5041247512036038
104913,0.6250230762832686
104916,0.31374332052459214
104921,0.3548413777437436
104930,0.24487239316478973
104931,0.7670451040470638
104936,0.2565446421148427
104937,0.22396018202040938
104942,0.16378357946416566
104943,0.40407044554188565
104969,0.5385545990037895
104972,0.7630535225451108
104988,0.39154690946417703
105013,0.20979945592265228
105015,0.16677001171363506
105019,0.39547596336028884
105027,0.30075213744738116
105030,0.3882325659660292
105035,0.7711090384013655
105041,0.10428666613615498
105051,0.5979969947407586
105056,0.3394493123118463
105067,0.8856575020633289
105071,0.3854373711326854
105072,0.19675729721700563
105074,0.4691482816293465
105091,0.3825001351293245
105101,0.2430978771528296
105103,0.21912969312144742
105134,0.32998266185772374
105139,0.17384144257033896
105142,0.5004249472430087
105146,0.30761677976332275
105163,0.2621501192051676
105168,0.4183937482232891
105172,0.07576545952471904
105176,0.8543914798942938
105195,0.36566758353440126
105196,0.6454399166235474
105197,0.0937108662311639
105203,0.14097769644602218
105223,0.4477996424163471
105227,0.6481288989146976
105228,0.150270527018453
105230,0.6036595537078668
105231,0.6738772147164034
105239,0.16012483751429565
105242,0.39691797503936316
105244,0.28330244035595636
105245,0.29426256743352763
105248,0.14260449758598456
105249,0.30701985426597167
105266,0.5901361953547456
105271,0.6897724903827698
105276,0.41823662153003544
105282,0.1513759362543523
105292,0.40420823885865276
105297,0.10576627933248235
105332,0.29274423917422615
105333,0.17404778424419004
105343,0.33531510610248527
105344,0.18325473425869482
105345,0.5267036433171958
105357,0.28971358114091905
105359,0.36006756940745005
105366,0.2882129725567623
105367,0.3201386378522978
105370,0.0594559675894785
105377,0.2819969708843789
105390,0.30390104879832924
105399,0.04955537163040099
105403,0.3606472405820284
105404,0.28858764933772274
105414,0.1675191803179734
105417,0.30827832163376906
105425,0.6380773574522702
105452,0.5425497687468852
105454,0.4260987736420542
105456,0.3880021936522081
105470,0.19310250179918936
105471,0.21380672773004328
105483,0.539386375277885
105493,0.5691420767098138
105508,0.49226178570584417
105514,0.38347204316193356
105515,0.08838640100655615
105528,0.7035099950418804
105529,0.2735615461380888
105531,0.4913550174870275
105532,0.3136716156513377
105558,0.13494924072324785
105574,0.15626496271812687
105578,0.08059286037842861
105584,0.7041315844108544
105595,0.3781299907889092
105617,0.5757896719659319
105618,0.30520274475206505
105621,0.20637512712126624
105625,0.43506559910622356
105629,0.2759791901506835
105630,0.09966568558429192
105634,0.12362325680023897
105635,0.15607474154228904
105641,0.3522856501614297
105647,0.4613647465765639
105648,0.38424729523454576
105655,0.1998814952556135
105657,0.17961766175661042
105672,0.5179859003276638
105678,0.6392706192569644
105682,0.4564821413168664
105691,0.4316051654405031
105692,0.18807607097343093
105706,0.3961565208798995
105712,0.240529245561799
105720,0.24660879181337392
105734,0.08510522858977328
105735,0.3419094972243058
105736,0.5861728113374847
105737,0.10301959815344514
105738,0.5969263757673979
105740,0.5559131956817331
105744,0.24422743307857325
105747,0.3367040249327781
105749,0.615260251549513
105754,0.35634057593801816
105758,0.24579664006188173
105760,0.4359978147886057
105767,0.6579657752400971
105784,0.5802239378433768
105791,0.1326430368161516
105802,0.689157933519963
105807,0.6511111328153526
105809,0.216418075967449
105816,0.39361707311894617
105817,0.13889881087509093
105824,0.5629302252508768
105832,0.3822585748051802
105856,0.12421571708799956
105865,0.23557060532131774
105899,0.6990820409501948
105906,0.18871886412183042
105916,0.4296276777435644
105923,0.3871252338852319
105937,0.3712371738658099
105965,0.17218794526455034
105966,0.26664243799298526
105968,0.3068228845553497
105973,0.20085931567993268
105976,0.5846386506573243
105978,0.3217785999596431
105979,0.19794249309966291
105991,0.559685123721306
105998,0.5712222740371521
105999,0.20114874522042955
106000,0.7372702349203526
106001,0.3329972255116806
106010,0.43031345713559077
106011,0.10504607158751489
106013,0.6968296629682555
106015,0.24666441491195765
106026,0.1419610450575925
106032,0.2747326773043066
106035,0.8023349605043351
106040,0.2834321016954422
106041,0.6669276169573908
106044,0.11761929106717997
106053,0.6626085167670053
106054,0.04954863663823501
106065,0.591790542360329
106081,0.2751731182936712
106083,0.4429199823212694
106087,0.2604123153253501
106090,0.6695757461645736
106101,0.10029253614924838
106102,0.16761252557154413
106109,0.2959621335671769
106116,0.4610585396586663
106150,0.09375966466573243
106155,0.6214770948791286
106166,0.09616243330289082
106176,0.6122828253481056
106189,0.1530934240599823
106199,0.5074389539992251
106205,0.5609505359403211
106206,0.32547473393658
106211,0.16989302978536763
106214,0.22219609556337955
106216,0.25516924718003076
106217,0.23642032801608176
106225,0.30409934930798327
106249,0.32011947551810205
106256,0.617686340956708
106258,0.31725639146829376
106261,0.2142929696796986
106262,0.5283906071842794
106264,0.1121558244355377
106271,0.31652208405042714
106276,0.2435429959396665
106277,0.39496383121819356
106286,0.44021239353556385
106293,0.19217272314301204
106295,0.3165399138726986
106296,0.3245863150417456
106297,0.6585660372716362
106298,0.27294147904419563
106311,0.1645431595077957
106314,0.28051346811565564
106320,0.30792917487284777
106334,0.3206028394615077
106346,0.6592166424936392
106347,0.13866011084352095
106349,0.21355759875695257
106354,0.3357611596461195
106360,0.1463143485067791
106373,0.5340283186055912
106377,0.5328014044691899
106386,0.5691003734667427
106387,0.21680166944070417
106391,0.11574180300040374
106401,0.7826559045358712
106411,0.3266852586763008
106413,0.7958785619212537
106426,0.39335461902393576
106427,0.5374766132144407
106428,0.47765113827316075
106434,0.34443780484426656
106438,0.30684706803014367
106440,0.25525160402182995
106441,0.19834338191102072
106452,0.45364377968317837
106453,0.4399092260454681
106454,0.16939206861851322
106457,0.44646395847169995
106484,0.31095010740975426
106488,0.4800228610568971
106491,0.7583770374235127
106514,0.44657652472435416
106527,0.38161499084706235
106528,0.3330577676481926
106529,0.05547383989106668
106534,0.6254207365056429
106550,0.6663018030627335
106577,0.2722141643335374
106585,0.45199797702583966
106590,0.12956467564605675
106607,0.2938107931305945
106610,0.41667713194712275
106611,0.4779306733727454
106612,0.32903794325527436
106624,0.2083932230396611
106631,0.07929821006007591
106647,0.7521164348884837
106660,0.5555022195279866
106674,0.17926056999386555
106687,0.2615565260530758
106712,0.32583500316286507
106713,0.39930772753220767
106717,0.3120132009853472
106720,0.25466467286180605
106721,0.4779601192377334
106724,0.30353654906655725
106735,0.44598972203950515
106739,0.2254329224078891
106740,0.5095927181225564
106754,0.3426761761670744
106760,0.7078460903481136
106761,0.4730628442662702
106784,0.518230264897938
106787,0.4177514740297661
106797,0.10619347432184151
106798,0.5184999655236558
106802,0.7065159291050598
106803,0.27760561282264196
106804,0.7436785852397687
106805,0.0987392259361622
106810,0.5403209553769198
106812,0.6273318688307062
106813,0.3521441084468367
106817,0.3632939033928215
106822,0.20422025743309866
106823,0.14645605634362868
106827,0.164119861698235
106841,0.45181404823337695
106851,0.6026540559427744
106852,0.20969162691927445
106853,0.5977545733978524
106854,0.817901920772079
106861,0.22335091699694867
106873,0.33941315844062286
106877,0.19629133190948006
106878,0.13694851219588308
106881,0.30369567855225754
106900,0.07730217683953362
106906,0.18777090147102704
106907,0.5355803172892545
106914,0.6669368258942074
106916,0.30663390375432154
106924,0.0759974344477076
106931,0.37658796466289274
106936,0.4780147956073661
106937,0.5099760246153929
106938,0.20527422268510537
106939,0.4042831828239396
106943,0.3477515883128565
106944,0.7400031742854514
106967,0.41593185922416853
106980,0.3402079014232473
106986,0.48006102133830314
106987,0.18406609160030343
106990,0.14790351389280715
107013,0.10103192682939784
107023,0.29128694500834507
107033,0.3331336830894033
107037,0.44299377432117104
107048,0.17301300455093824
107071,0.16139983578627323
107081,0.08034575664396348
107113,0.40340901916444194
107130,0.4075986074141261
107131,0.1944809092888425
107145,0.5642970766650767
107156,0.4564971350015931
107219,0.36879195577373647
107222,0.48255264495191635
107223,0.7816547266095437
107232,0.6840436250873227
107245,0.4407131356218048
107246,0.20588660017419658
107247,0.44807307491317927
107256,0.06643826426256058
107259,0.07845080312119863
107260,0.1123006623562177
107279,0.6300343904420092
107280,0.4378309997812874
107281,0.21249409764256516
107285,0.19039417124594293
107329,0.18023775822669003
107337,0.48241564882864785
107349,0.32062695677803
107350,0.12407850908146782
107351,0.19461376447005613
107359,0.6484930088889428
107391,0.6509416563357513
107394,0.20158246121185278
107395,0.10035988203583379
107406,0.2491585949788397
107416,0.40366425251577853
107417,0.32202091684758494
107418,0.4712433143548795
107419,0.38173467209154
107444,0.12536263080450397
107445,0.2354645942678078
107446,0.6089472036691173
107460,0.6572029412196956
107470,0.35239565173150733
107475,0.5772093804214222
107520,0.1157839214553002
107526,0.46802873337731804
107527,0.136922324007215
107530,0.08342387679004816
107532,0.5073166035704046
107534,0.36385115888348274
107535,0.4660964194205517
107554,0.7406410952363736
107556,0.18632697175793528
107559,0.5841982063438584
107561,0.06151521409853078
107564,0.47767952258555596
107566,0.14172266608835357
107571,0.2857605853253108
107590,0.7039339653671166
107602,0.433067323942968
107625,0.326644563076554
107626,0.840835458055155
107635,0.13115200519425196
107636,0.34822426628269326
107645,0.268798697467124
107652,0.7549094879776248
107655,0.3242009519722271
107668,0.25306441169041627
107670,0.27878364034987074
107677,0.0667264024343583
107680,0.5686249557698037
107683,0.7014392492069763
107684,0.16842909078270185
107691,0.3752772849680789
107692,0.328940682081965
107703,0.23232524903598684
107709,0.08848663183219835
107710,0.5598913227202947
107721,0.6750698315301138
107725,0.5387408619616827
107727,0.24805242305234637
107739,0.11240779274445944
107740,0.33977913157600725
107741,0.373166364444217
107747,0.11233655124652825
107765,0.82486167358047
107768,0.11787391281920136
107775,0.4958403832174063
107782,0.8098793587405491
107790,0.306124837082786
107801,0.25916535091947684
107807,0.11253794217298399
107811,0.2898787780986353
107817,0.4464098307390078
107826,0.21678032506544775
107838,0.41810731398418693
107839,0.36095927597998845
107843,0.386677529477259
107847,0.5291932730706718
107849,0.7082957938312873
107850,0.4856149709467532
107867,0.4863853067519597
107871,0.46549724499074085
107908,0.201815302017326
107913,0.41945314246935983
107927,0.1573511381586633
107931,0.38158351933720813
107955,0.1536438690695131
107962,0.49773478207207356
107977,0.3541347383605108
107978,0.32929787774101543
107993,0.2530004806846533
108010,0.3198633426374312
108016,0.3017595559533811
108018,0.8152100500819681
108027,0.532570234406102
108045,0.6845919294412381
108069,0.6872303271788569
108082,0.19369751108949967
108089,0.4361298704718076
108092,0.16843510982032056
108106,0.11363743444409036
108112,0.42036159203355106
108120,0.5277240097584179
108122,0.7245975335378317
108135,0.2121765751170172
108170,0.16792539546601315
108171,0.4575789138894314
108177,0.09507384047073311
108180,0.4071226505916321
108183,0.1373593442167635
108184,0.15550874024840255
108185,0.3738542667658259
108192,0.5324460217865385
108195,0.617190223725108
108196,0.4286646397294521
108218,0.1658048825441717
108219,0.45026317448423003
108243,0.4922414861922119
108249,0.12029544695999891
108251,0.1431445390435211
108274,0.2139694637005034
108280,0.8509458148738862
108289,0.263093195590817
108292,0.2115006498726467
108295,0.17127326503135668
